rank,cnj,classificacao,score,classe_codigo,classe_nome,total_movs,ano_cnj
1,0018153-72.2023.8.26.0100,PRECATORIO,0.9104,156,Cumprimento de sentença,490,2023
2,0008292-04.2019.8.26.0100,PRECATORIO,0.9078,156,Cumprimento de sentença,736,2019
3,4000003-58.2017.8.26.0011,PRECATORIO,0.8975,156,Cumprimento de sentença,680,2017
4,0005495-84.2021.8.26.0100,PRECATORIO,0.8838,156,Cumprimento de sentença,370,2021
5,0000273-38.2021.8.26.0100,PRECATORIO,0.8739,156,Cumprimento de sentença,248,2021
6,0062154-84.2019.8.26.0100,PRECATORIO,0.8674,156,Cumprimento de sentença,346,2019
7,0018517-10.2024.8.26.0100,PRECATORIO,0.8557,156,Cumprimento de sentença,141,2024
8,0005231-04.2025.8.26.0011,PRECATORIO,0.8410,156,Cumprimento de sentença,89,2025
9,0006658-41.2022.8.26.0011,PRECATORIO,0.8323,156,Cumprimento de sentença,150,2022
10,0118988-96.2008.8.26.0002,PRECATORIO,0.8118,156,Cumprimento de sentença,750,2008
11,0018084-06.2024.8.26.0100,PRECATORIO,0.8074,156,Cumprimento de sentença,81,2024
12,0012891-78.2022.8.26.0100,PRE_PRECATORIO,0.7659,156,Cumprimento de sentença,754,2022
13,0025065-27.2019.8.26.0100,PRE_PRECATORIO,0.7390,156,Cumprimento de sentença,954,2019
14,0004559-82.2023.8.26.0005,PRE_PRECATORIO,0.7116,156,Cumprimento de sentença,397,2023
15,0016340-85.2025.8.26.0602,PRE_PRECATORIO,0.7037,12078,Cumprimento de Sentença contra a Fazenda Pública,92,2025
16,0003431-54.2022.8.26.0072,PRE_PRECATORIO,0.6937,156,Cumprimento de sentença,348,2022
17,0047148-71.2018.8.26.0100,PRE_PRECATORIO,0.6912,156,Cumprimento de sentença,603,2018
18,0008523-60.2021.8.26.0100,PRE_PRECATORIO,0.6898,156,Cumprimento de sentença,474,2021
19,1021409-68.2021.8.26.0005,PRE_PRECATORIO,0.6873,156,Cumprimento de sentença,447,2021
20,4000001-43.2015.8.26.0566,PRE_PRECATORIO,0.6848,156,Cumprimento de sentença,1110,2015
21,0005352-42.2019.8.26.0011,PRE_PRECATORIO,0.6754,156,Cumprimento de sentença,506,2019
22,0000792-95.2022.8.26.0223,PRE_PRECATORIO,0.6740,156,Cumprimento de sentença,365,2022
23,0049220-60.2020.8.26.0100,PRE_PRECATORIO,0.6708,156,Cumprimento de sentença,384,2020
24,0053266-24.2022.8.26.0100,PRE_PRECATORIO,0.6680,156,Cumprimento de sentença,334,2022
25,0000478-20.2025.8.26.0038,PRE_PRECATORIO,0.6671,156,Cumprimento de sentença,187,2025
26,0000765-81.2021.8.26.0180,PRE_PRECATORIO,0.6641,156,Cumprimento de sentença,346,2021
27,0015678-18.2023.8.26.0562,PRE_PRECATORIO,0.6623,156,Cumprimento de sentença,250,2023
28,0007069-59.2023.8.26.0590,PRE_PRECATORIO,0.6601,156,Cumprimento de sentença,246,2023
29,0025001-80.2020.8.26.0100,PRE_PRECATORIO,0.6599,156,Cumprimento de sentença,373,2020
30,0017327-51.2020.8.26.0100,PRE_PRECATORIO,0.6569,156,Cumprimento de sentença,329,2020
31,0001309-41.2022.8.26.0081,PRE_PRECATORIO,0.6566,156,Cumprimento de sentença,266,2022
32,0045536-30.2020.8.26.0100,PRE_PRECATORIO,0.6546,156,Cumprimento de sentença,376,2020
33,1001016-89.2025.8.26.0100,PRE_PRECATORIO,0.6544,156,Cumprimento de sentença,211,2025
34,0006965-14.2025.8.26.0100,PRE_PRECATORIO,0.6543,156,Cumprimento de sentença,250,2025
35,0001330-22.2020.8.26.0005,PRE_PRECATORIO,0.6541,156,Cumprimento de sentença,390,2020
36,1031011-84.2024.8.26.0100,PRE_PRECATORIO,0.6503,156,Cumprimento de sentença,206,2024
37,0001263-92.2018.8.26.0016,PRE_PRECATORIO,0.6480,156,Cumprimento de sentença,482,2018
38,0074688-60.2019.8.26.0100,PRE_PRECATORIO,0.6433,156,Cumprimento de sentença,385,2019
39,0003086-27.2024.8.26.0005,PRE_PRECATORIO,0.6425,156,Cumprimento de sentença,246,2024
40,0005208-31.2023.8.26.0269,PRE_PRECATORIO,0.6408,156,Cumprimento de sentença,215,2023
41,0002828-22.2021.8.26.0005,PRE_PRECATORIO,0.6386,156,Cumprimento de sentença,329,2021
42,0006576-10.2017.8.26.0003,PRE_PRECATORIO,0.6371,156,Cumprimento de sentença,515,2017
43,0014770-55.2024.8.26.0002,PRE_PRECATORIO,0.6371,156,Cumprimento de sentença,179,2024
44,0002668-22.2021.8.26.0320,PRE_PRECATORIO,0.6363,156,Cumprimento de sentença,298,2021
45,0031035-03.2022.8.26.0100,PRE_PRECATORIO,0.6345,156,Cumprimento de sentença,265,2022
46,0003283-12.2020.8.26.0590,PRE_PRECATORIO,0.6343,156,Cumprimento de sentença,355,2020
47,0002673-59.2020.8.26.0100,PRE_PRECATORIO,0.6331,156,Cumprimento de sentença,351,2020
48,0015091-02.2025.8.26.0602,PRE_PRECATORIO,0.6331,12078,Cumprimento de Sentença contra a Fazenda Pública,137,2025
49,0010842-40.2018.8.26.0606,PRE_PRECATORIO,0.6330,156,Cumprimento de sentença,364,2018
50,1000952-18.2021.8.26.0004,PRE_PRECATORIO,0.6317,156,Cumprimento de sentença,313,2021
51,0000064-92.2022.8.26.0566,PRE_PRECATORIO,0.6312,156,Cumprimento de sentença,235,2022
52,0001237-32.2023.8.26.0562,PRE_PRECATORIO,0.6305,156,Cumprimento de sentença,262,2023
53,0017702-25.2025.8.26.0602,PRE_PRECATORIO,0.6303,12078,Cumprimento de Sentença contra a Fazenda Pública,54,2025
54,0000403-47.2020.8.26.0008,PRE_PRECATORIO,0.6291,156,Cumprimento de sentença,328,2020
55,0014732-98.2022.8.26.0071,PRE_PRECATORIO,0.6277,156,Cumprimento de sentença,253,2022
56,0019342-28.1999.8.26.0100,PRE_PRECATORIO,0.6272,156,Cumprimento de sentença,326,1999
57,0004548-20.2018.8.26.0008,PRE_PRECATORIO,0.6264,156,Cumprimento de sentença,381,2018
58,0015716-34.2017.8.26.0564,PRE_PRECATORIO,0.6249,156,Cumprimento de sentença,473,2017
59,0021526-80.2024.8.26.0002,PRE_PRECATORIO,0.6225,156,Cumprimento de sentença,197,2024
60,0008764-91.2022.8.26.0005,PRE_PRECATORIO,0.6218,156,Cumprimento de sentença,264,2022
61,0022769-95.2020.8.26.0100,PRE_PRECATORIO,0.6213,156,Cumprimento de sentença,350,2020
62,0027329-17.2019.8.26.0100,PRE_PRECATORIO,0.6202,156,Cumprimento de sentença,358,2019
63,0027517-37.2024.8.26.0002,PRE_PRECATORIO,0.6201,156,Cumprimento de sentença,203,2024
64,1007211-63.2020.8.26.0004,PRE_PRECATORIO,0.6197,156,Cumprimento de sentença,295,2020
65,0000526-91.2022.8.26.0067,PRE_PRECATORIO,0.6183,156,Cumprimento de sentença,247,2022
66,1004028-60.2015.8.26.0004,PRE_PRECATORIO,0.6182,156,Cumprimento de sentença,619,2015
67,0000477-12.2015.8.26.0547,PRE_PRECATORIO,0.6155,156,Cumprimento de sentença,608,2015
68,0022769-59.2024.8.26.0002,PRE_PRECATORIO,0.6134,156,Cumprimento de sentença,194,2024
69,0018240-10.2024.8.26.0224,PRE_PRECATORIO,0.6119,156,Cumprimento de sentença,184,2024
70,0002723-43.2024.8.26.0004,PRE_PRECATORIO,0.6106,156,Cumprimento de sentença,157,2024
71,0012879-39.2024.8.26.0506,PRE_PRECATORIO,0.6103,156,Cumprimento de sentença,174,2024
72,0002819-26.2022.8.26.0005,PRE_PRECATORIO,0.6097,156,Cumprimento de sentença,253,2022
73,0003668-12.2019.8.26.0099,PRE_PRECATORIO,0.6097,156,Cumprimento de sentença,333,2019
74,0007004-50.2021.8.26.0100,PRE_PRECATORIO,0.6094,156,Cumprimento de sentença,259,2021
75,0000157-98.2021.8.26.0466,PRE_PRECATORIO,0.6090,156,Cumprimento de sentença,236,2021
76,0048544-83.2018.8.26.0100,PRE_PRECATORIO,0.6090,156,Cumprimento de sentença,340,2018
77,0033669-40.2020.8.26.0100,PRE_PRECATORIO,0.6088,156,Cumprimento de sentença,298,2020
78,0018101-08.2025.8.26.0100,PRE_PRECATORIO,0.6077,156,Cumprimento de sentença,123,2025
79,0000888-71.2024.8.26.0472,PRE_PRECATORIO,0.6071,156,Cumprimento de sentença,216,2024
80,0001879-91.2021.8.26.0071,PRE_PRECATORIO,0.6060,156,Cumprimento de sentença,232,2021
81,0042121-10.2018.8.26.0100,PRE_PRECATORIO,0.6058,156,Cumprimento de sentença,317,2018
82,0005408-39.2018.8.26.0002,PRE_PRECATORIO,0.6056,156,Cumprimento de sentença,360,2018
83,1130155-41.2018.8.26.0100,PRE_PRECATORIO,0.6023,156,Cumprimento de sentença,366,2018
84,0000295-42.2022.8.26.0333,PRE_PRECATORIO,0.6010,156,Cumprimento de sentença,202,2022
85,0009353-58.2023.8.26.0002,PRE_PRECATORIO,0.6007,156,Cumprimento de sentença,252,2023
86,0016222-97.2024.8.26.0100,PRE_PRECATORIO,0.6006,156,Cumprimento de sentença,163,2024
87,0009483-72.2022.8.26.0361,PRE_PRECATORIO,0.5993,156,Cumprimento de sentença,199,2022
88,0078287-07.2019.8.26.0100,PRE_PRECATORIO,0.5988,156,Cumprimento de sentença,298,2019
89,0004041-66.2022.8.26.0704,PRE_PRECATORIO,0.5978,156,Cumprimento de sentença,207,2022
90,0017207-74.2021.8.26.0002,PRE_PRECATORIO,0.5965,156,Cumprimento de sentença,247,2021
91,0018319-76.2018.8.26.0554,PRE_PRECATORIO,0.5957,156,Cumprimento de sentença,325,2018
92,0006027-84.2023.8.26.0004,PRE_PRECATORIO,0.5952,156,Cumprimento de sentença,166,2023
93,0004931-09.2024.8.26.0001,PRE_PRECATORIO,0.5949,156,Cumprimento de sentença,126,2024
94,0073513-65.2018.8.26.0100,PRE_PRECATORIO,0.5934,156,Cumprimento de sentença,293,2018
95,0001416-07.2022.8.26.0010,PRE_PRECATORIO,0.5919,156,Cumprimento de sentença,224,2022
96,0032404-61.2024.8.26.0100,PRE_PRECATORIO,0.5913,156,Cumprimento de sentença,167,2024
97,0020357-68.2018.8.26.0196,PRE_PRECATORIO,0.5903,156,Cumprimento de sentença,287,2018
98,0005236-29.2020.8.26.0002,PRE_PRECATORIO,0.5900,156,Cumprimento de sentença,304,2020
99,0003831-83.2020.8.26.0704,PRE_PRECATORIO,0.5889,156,Cumprimento de sentença,185,2020
100,0010698-53.2023.8.26.0004,PRE_PRECATORIO,0.5887,156,Cumprimento de sentença,159,2023
101,1004013-60.2016.8.26.0100,PRE_PRECATORIO,0.5886,156,Cumprimento de sentença,383,2016
102,0009164-78.2018.8.26.0609,PRE_PRECATORIO,0.5881,156,Cumprimento de sentença,257,2018
103,0003688-80.2025.8.26.0361,PRE_PRECATORIO,0.5880,156,Cumprimento de sentença,141,2025
104,1002605-62.2022.8.26.0152,PRE_PRECATORIO,0.5847,156,Cumprimento de sentença,237,2022
105,0002045-41.2019.8.26.0606,PRE_PRECATORIO,0.5843,156,Cumprimento de sentença,260,2019
106,0002178-74.2024.8.26.0132,PRE_PRECATORIO,0.5843,156,Cumprimento de sentença,139,2024
107,0000827-88.2020.8.26.0655,PRE_PRECATORIO,0.5833,156,Cumprimento de sentença,222,2020
108,0026152-81.2020.8.26.0100,PRE_PRECATORIO,0.5829,156,Cumprimento de sentença,299,2020
109,0000179-28.2023.8.26.0001,PRE_PRECATORIO,0.5827,156,Cumprimento de sentença,161,2023
110,0000168-52.2024.8.26.0069,PRE_PRECATORIO,0.5824,156,Cumprimento de sentença,158,2024
111,0009389-32.2025.8.26.0002,PRE_PRECATORIO,0.5815,156,Cumprimento de sentença,110,2025
112,0001080-88.2024.8.26.0541,PRE_PRECATORIO,0.5800,156,Cumprimento de sentença,162,2024
113,0022425-33.2024.8.26.0114,PRE_PRECATORIO,0.5791,156,Cumprimento de sentença,161,2024
114,0012491-30.2022.8.26.0564,PRE_PRECATORIO,0.5791,156,Cumprimento de sentença,183,2022
115,0002128-07.2024.8.26.0663,PRE_PRECATORIO,0.5788,156,Cumprimento de sentença,113,2024
116,0011635-61.2022.8.26.0016,PRE_PRECATORIO,0.5776,156,Cumprimento de sentença,181,2022
117,0003821-02.2020.8.26.0005,PRE_PRECATORIO,0.5771,156,Cumprimento de sentença,203,2020
118,0012349-26.2023.8.26.0003,PRE_PRECATORIO,0.5769,156,Cumprimento de sentença,162,2023
119,0000015-85.2024.8.26.0338,PRE_PRECATORIO,0.5758,156,Cumprimento de sentença,145,2024
120,0008224-54.2024.8.26.0011,PRE_PRECATORIO,0.5753,156,Cumprimento de sentença,131,2024
121,0004410-34.2024.8.26.0011,PRE_PRECATORIO,0.5751,156,Cumprimento de sentença,145,2024
122,0008380-32.2021.8.26.0016,PRE_PRECATORIO,0.5745,156,Cumprimento de sentença,179,2021
123,0066392-20.2017.8.26.0100,PRE_PRECATORIO,0.5744,156,Cumprimento de sentença,301,2017
124,0005018-89.2020.8.26.0005,PRE_PRECATORIO,0.5743,156,Cumprimento de sentença,228,2020
125,0001269-06.2023.8.26.0152,PRE_PRECATORIO,0.5742,156,Cumprimento de sentença,159,2023
126,0004036-47.2021.8.26.0003,PRE_PRECATORIO,0.5741,156,Cumprimento de sentença,170,2021
127,1024396-94.2017.8.26.0562,PRE_PRECATORIO,0.5739,156,Cumprimento de sentença,288,2017
128,0008460-56.2022.8.26.0114,PRE_PRECATORIO,0.5739,156,Cumprimento de sentença,169,2022
129,0005342-15.2025.8.26.0002,PRE_PRECATORIO,0.5734,156,Cumprimento de sentença,134,2025
130,0003293-85.2022.8.26.0008,PRE_PRECATORIO,0.5723,156,Cumprimento de sentença,205,2022
131,0054344-82.2024.8.26.0100,PRE_PRECATORIO,0.5715,156,Cumprimento de sentença,153,2024
132,0003290-40.2025.8.26.0004,PRE_PRECATORIO,0.5706,156,Cumprimento de sentença,90,2025
133,0001656-65.2022.8.26.0472,PRE_PRECATORIO,0.5700,156,Cumprimento de sentença,209,2022
134,0010739-08.2021.8.26.0451,PRE_PRECATORIO,0.5695,156,Cumprimento de sentença,207,2021
135,0019102-74.2025.8.26.0602,PRE_PRECATORIO,0.5684,12078,Cumprimento de Sentença contra a Fazenda Pública,89,2025
136,0002189-16.2021.8.26.0001,PRE_PRECATORIO,0.5683,156,Cumprimento de sentença,172,2021
137,0006788-83.2021.8.26.0005,PRE_PRECATORIO,0.5678,156,Cumprimento de sentença,189,2021
138,0021482-92.2023.8.26.0100,PRE_PRECATORIO,0.5678,156,Cumprimento de sentença,132,2023
139,0000309-15.2023.8.26.0002,PRE_PRECATORIO,0.5671,156,Cumprimento de sentença,165,2023
140,0002906-48.2023.8.26.0004,PRE_PRECATORIO,0.5669,156,Cumprimento de sentença,139,2023
141,0001685-67.2023.8.26.0024,PRE_PRECATORIO,0.5669,156,Cumprimento de sentença,124,2023
142,0006937-91.2020.8.26.0562,PRE_PRECATORIO,0.5667,156,Cumprimento de sentença,171,2020
143,0000042-58.2022.8.26.0655,PRE_PRECATORIO,0.5664,156,Cumprimento de sentença,161,2022
144,0000214-48.2025.8.26.0411,PRE_PRECATORIO,0.5656,156,Cumprimento de sentença,122,2025
145,0001702-07.2024.8.26.0562,PRE_PRECATORIO,0.5649,156,Cumprimento de sentença,129,2024
146,0029195-84.2024.8.26.0100,PRE_PRECATORIO,0.5648,156,Cumprimento de sentença,110,2024
147,0007335-60.2020.8.26.0005,PRE_PRECATORIO,0.5646,156,Cumprimento de sentença,214,2020
148,0000737-29.2023.8.26.0347,PRE_PRECATORIO,0.5642,156,Cumprimento de sentença,156,2023
149,0002163-35.2025.8.26.0047,PRE_PRECATORIO,0.5637,156,Cumprimento de sentença,104,2025
150,0001501-96.2025.8.26.0071,PRE_PRECATORIO,0.5633,156,Cumprimento de sentença,109,2025
151,0000439-66.2024.8.26.0132,PRE_PRECATORIO,0.5630,156,Cumprimento de sentença,127,2024
152,0017644-49.2019.8.26.0564,PRE_PRECATORIO,0.5627,156,Cumprimento de sentença,255,2019
153,0000179-26.2024.8.26.0443,PRE_PRECATORIO,0.5624,156,Cumprimento de sentença,108,2024
154,0002484-84.2020.8.26.0002,PRE_PRECATORIO,0.5624,156,Cumprimento de sentença,254,2020
155,0017400-24.2023.8.26.0001,PRE_PRECATORIO,0.5618,156,Cumprimento de sentença,120,2023
156,0006692-71.2021.8.26.0004,PRE_PRECATORIO,0.5610,156,Cumprimento de sentença,164,2021
157,0038582-94.2022.8.26.0100,PRE_PRECATORIO,0.5606,156,Cumprimento de sentença,155,2022
158,0001986-96.2021.8.26.0666,PRE_PRECATORIO,0.5606,156,Cumprimento de sentença,196,2021
159,0001861-51.2020.8.26.0606,PRE_PRECATORIO,0.5605,12078,Cumprimento de Sentença contra a Fazenda Pública,173,2020
160,0000168-25.2025.8.26.0002,PRE_PRECATORIO,0.5600,156,Cumprimento de sentença,112,2025
161,0000594-47.2024.8.26.0301,PRE_PRECATORIO,0.5593,156,Cumprimento de sentença,124,2024
162,0000363-98.2025.8.26.0005,PRE_PRECATORIO,0.5585,156,Cumprimento de sentença,106,2025
163,0004343-31.2023.8.26.0132,PRE_PRECATORIO,0.5572,156,Cumprimento de sentença,136,2023
164,0002170-38.2025.8.26.0011,PRE_PRECATORIO,0.5569,156,Cumprimento de sentença,94,2025
165,0000590-03.2024.8.26.0368,PRE_PRECATORIO,0.5566,156,Cumprimento de sentença,116,2024
166,0003775-98.2021.8.26.0224,PRE_PRECATORIO,0.5564,156,Cumprimento de sentença,175,2021
167,0008376-35.2024.8.26.0001,PRE_PRECATORIO,0.5553,156,Cumprimento de sentença,121,2024
168,0000964-95.2024.8.26.0472,PRE_PRECATORIO,0.5549,156,Cumprimento de sentença,143,2024
169,0011869-77.2025.8.26.0100,PRE_PRECATORIO,0.5545,156,Cumprimento de sentença,133,2025
170,0008009-47.2020.8.26.0002,PRE_PRECATORIO,0.5541,156,Cumprimento de sentença,200,2020
171,0005898-43.2023.8.26.0016,PRE_PRECATORIO,0.5529,156,Cumprimento de sentença,145,2023
172,0010857-72.2018.8.26.0100,PRE_PRECATORIO,0.5526,156,Cumprimento de sentença,214,2018
173,0011646-55.2024.8.26.0005,PRE_PRECATORIO,0.5525,156,Cumprimento de sentença,113,2024
174,0012666-21.2023.8.26.0004,PRE_PRECATORIO,0.5523,156,Cumprimento de sentença,119,2023
175,0000995-73.2022.8.26.0347,PRE_PRECATORIO,0.5521,156,Cumprimento de sentença,167,2022
176,0001100-44.2022.8.26.0252,PRE_PRECATORIO,0.5518,156,Cumprimento de sentença,160,2022
177,0014313-17.2024.8.26.0004,PRE_PRECATORIO,0.5512,156,Cumprimento de sentença,118,2024
178,0057728-87.2023.8.26.0100,PRE_PRECATORIO,0.5510,156,Cumprimento de sentença,155,2023
179,0005991-69.2022.8.26.0071,PRE_PRECATORIO,0.5507,156,Cumprimento de sentença,131,2022
180,0003663-75.2022.8.26.0554,PRE_PRECATORIO,0.5505,156,Cumprimento de sentença,152,2022
181,0000074-22.2024.8.26.0646,PRE_PRECATORIO,0.5498,156,Cumprimento de sentença,117,2024
182,4000002-82.2017.8.26.0590,PRE_PRECATORIO,0.5498,156,Cumprimento de sentença,267,2017
183,0007934-69.2023.8.26.0562,PRE_PRECATORIO,0.5497,156,Cumprimento de sentença,165,2023
184,0039886-52.2019.8.26.0224,PRE_PRECATORIO,0.5495,156,Cumprimento de sentença,259,2019
185,0008229-69.2023.8.26.0348,PRE_PRECATORIO,0.5486,156,Cumprimento de sentença,141,2023
186,0026833-75.2025.8.26.0100,PRE_PRECATORIO,0.5484,156,Cumprimento de sentença,109,2025
187,0025295-30.2018.8.26.0577,PRE_PRECATORIO,0.5480,156,Cumprimento de sentença,257,2018
188,0023179-43.2018.8.26.0224,PRE_PRECATORIO,0.5479,156,Cumprimento de sentença,218,2018
189,0002694-98.2021.8.26.0003,PRE_PRECATORIO,0.5467,156,Cumprimento de sentença,179,2021
190,1060230-21.2019.8.26.0100,PRE_PRECATORIO,0.5463,156,Cumprimento de sentença,238,2019
191,0003361-61.2020.8.26.0604,PRE_PRECATORIO,0.5460,156,Cumprimento de sentença,166,2020
192,0023975-11.2024.8.26.0002,PRE_PRECATORIO,0.5457,156,Cumprimento de sentença,109,2024
193,0026278-32.2023.8.26.0002,PRE_PRECATORIO,0.5455,156,Cumprimento de sentença,121,2023
194,0001280-61.2021.8.26.0651,PRE_PRECATORIO,0.5452,156,Cumprimento de sentença,141,2021
195,0007232-77.2025.8.26.0005,PRE_PRECATORIO,0.5449,156,Cumprimento de sentença,125,2025
196,0007985-48.2022.8.26.0002,PRE_PRECATORIO,0.5442,156,Cumprimento de sentença,146,2022
197,0000688-50.2024.8.26.0315,PRE_PRECATORIO,0.5437,156,Cumprimento de sentença,96,2024
198,0000218-60.2026.8.26.0602,PRE_PRECATORIO,0.5433,12078,Cumprimento de Sentença contra a Fazenda Pública,27,2026
199,0005630-63.2024.8.26.0562,PRE_PRECATORIO,0.5430,156,Cumprimento de sentença,96,2024
200,0011088-89.2024.8.26.0100,PRE_PRECATORIO,0.5426,156,Cumprimento de sentença,95,2024
201,0000289-56.2023.8.26.0153,PRE_PRECATORIO,0.5423,156,Cumprimento de sentença,135,2023
202,0000014-38.2025.8.26.0315,PRE_PRECATORIO,0.5421,156,Cumprimento de sentença,80,2025
203,0009958-61.2020.8.26.0114,PRE_PRECATORIO,0.5406,156,Cumprimento de sentença,184,2020
204,0012481-86.2023.8.26.0002,PRE_PRECATORIO,0.5395,156,Cumprimento de sentença,127,2023
205,0000387-21.2024.8.26.0601,PRE_PRECATORIO,0.5393,156,Cumprimento de sentença,109,2024
206,0000323-35.2021.8.26.0045,PRE_PRECATORIO,0.5391,156,Cumprimento de sentença,150,2021
207,0000724-06.2024.8.26.0279,PRE_PRECATORIO,0.5388,156,Cumprimento de sentença,93,2024
208,0002835-90.2026.8.26.0602,PRE_PRECATORIO,0.5388,12078,Cumprimento de Sentença contra a Fazenda Pública,66,2026
209,0000394-12.2024.8.26.0472,PRE_PRECATORIO,0.5377,156,Cumprimento de sentença,128,2024
210,0008529-78.2024.8.26.0224,PRE_PRECATORIO,0.5374,156,Cumprimento de sentença,118,2024
211,0000839-39.2025.8.26.0005,PRE_PRECATORIO,0.5371,156,Cumprimento de sentença,92,2025
212,0017007-51.2023.8.26.0114,PRE_PRECATORIO,0.5361,156,Cumprimento de sentença,113,2023
213,0002951-93.2023.8.26.0152,PRE_PRECATORIO,0.5361,156,Cumprimento de sentença,113,2023
214,0036841-51.2024.8.26.0002,PRE_PRECATORIO,0.5359,156,Cumprimento de sentença,112,2024
215,0007162-33.2023.8.26.0554,PRE_PRECATORIO,0.5356,156,Cumprimento de sentença,113,2023
216,0006526-63.2022.8.26.0114,PRE_PRECATORIO,0.5350,156,Cumprimento de sentença,131,2022
217,0000170-40.2025.8.26.0472,PRE_PRECATORIO,0.5349,156,Cumprimento de sentença,91,2025
218,0056870-22.2024.8.26.0100,PRE_PRECATORIO,0.5349,156,Cumprimento de sentença,96,2024
219,0001791-87.2022.8.26.0016,PRE_PRECATORIO,0.5348,156,Cumprimento de sentença,137,2022
220,0059638-28.2018.8.26.0100,PRE_PRECATORIO,0.5347,156,Cumprimento de sentença,209,2018
221,0000061-67.2024.8.26.0405,PRE_PRECATORIO,0.5345,156,Cumprimento de sentença,106,2024
222,1001002-42.2025.8.26.0606,PRE_PRECATORIO,0.5340,156,Cumprimento de sentença,95,2025
223,0001942-45.2025.8.26.0405,PRE_PRECATORIO,0.5339,156,Cumprimento de sentença,81,2025
224,0000352-79.2024.8.26.0595,PRE_PRECATORIO,0.5337,156,Cumprimento de sentença,120,2024
225,0026592-77.2019.8.26.0564,PRE_PRECATORIO,0.5318,156,Cumprimento de sentença,233,2019
226,0017045-40.2025.8.26.0002,PRE_PRECATORIO,0.5316,156,Cumprimento de sentença,94,2025
227,0004651-65.2020.8.26.0005,PRE_PRECATORIO,0.5315,156,Cumprimento de sentença,173,2020
228,0010838-90.2023.8.26.0100,PRE_PRECATORIO,0.5314,156,Cumprimento de sentença,110,2023
229,0001853-80.2025.8.26.0127,PRE_PRECATORIO,0.5307,156,Cumprimento de sentença,93,2025
230,0007777-21.2023.8.26.0005,PRE_PRECATORIO,0.5298,156,Cumprimento de sentença,114,2023
231,0062557-14.2023.8.26.0100,PRE_PRECATORIO,0.5293,156,Cumprimento de sentença,103,2023
232,1140524-89.2021.8.26.0100,PRE_PRECATORIO,0.5293,156,Cumprimento de sentença,154,2021
233,0001967-76.2025.8.26.0011,PRE_PRECATORIO,0.5290,156,Cumprimento de sentença,92,2025
234,0003925-58.2025.8.26.0606,PRE_PRECATORIO,0.5284,12078,Cumprimento de Sentença contra a Fazenda Pública,26,2025
235,0005291-23.2024.8.26.0007,PRE_PRECATORIO,0.5283,156,Cumprimento de sentença,92,2024
236,0005538-21.2022.8.26.0606,PRE_PRECATORIO,0.5276,156,Cumprimento de sentença,107,2022
237,0001423-44.2024.8.26.0619,PRE_PRECATORIO,0.5275,156,Cumprimento de sentença,101,2024
238,0000661-37.2018.8.26.0005,PRE_PRECATORIO,0.5272,156,Cumprimento de sentença,208,2018
239,0000069-28.2021.8.26.0606,PRE_PRECATORIO,0.5272,156,Cumprimento de sentença,139,2021
240,0006266-08.2021.8.26.0506,PRE_PRECATORIO,0.5271,156,Cumprimento de sentença,145,2021
241,0036625-27.2023.8.26.0002,PRE_PRECATORIO,0.5262,156,Cumprimento de sentença,117,2023
242,0002175-87.2025.8.26.0002,PRE_PRECATORIO,0.5261,156,Cumprimento de sentença,90,2025
243,0000981-46.2025.8.26.0004,PRE_PRECATORIO,0.5255,156,Cumprimento de sentença,81,2025
244,0026925-56.2025.8.26.0002,PRE_PRECATORIO,0.5255,156,Cumprimento de sentença,98,2025
245,0002577-31.2022.8.26.0114,PRE_PRECATORIO,0.5251,156,Cumprimento de sentença,123,2022
246,0007404-83.2020.8.26.0590,PRE_PRECATORIO,0.5240,156,Cumprimento de sentença,158,2020
247,0008123-85.2018.8.26.0606,PRE_PRECATORIO,0.5239,156,Cumprimento de sentença,187,2018
248,0053957-04.2023.8.26.0100,PRE_PRECATORIO,0.5237,156,Cumprimento de sentença,110,2023
249,1014551-85.2014.8.26.0451,PRE_PRECATORIO,0.5227,156,Cumprimento de sentença,359,2014
250,0000008-79.2025.8.26.0008,PRE_PRECATORIO,0.5223,156,Cumprimento de sentença,100,2025
251,0030783-65.2016.8.26.0114,PRE_PRECATORIO,0.5218,156,Cumprimento de sentença,206,2016
252,0000979-85.2023.8.26.0153,PRE_PRECATORIO,0.5216,156,Cumprimento de sentença,103,2023
253,0051328-28.2021.8.26.0100,PRE_PRECATORIO,0.5214,156,Cumprimento de sentença,121,2021
254,0000016-25.2024.8.26.0450,PRE_PRECATORIO,0.5212,156,Cumprimento de sentença,119,2024
255,0060873-20.2024.8.26.0100,PRE_PRECATORIO,0.5211,156,Cumprimento de sentença,106,2024
256,0005013-44.2019.8.26.0606,PRE_PRECATORIO,0.5199,156,Cumprimento de sentença,164,2019
257,0004767-37.2021.8.26.0005,PRE_PRECATORIO,0.5199,156,Cumprimento de sentença,151,2021
258,0011446-98.2018.8.26.0606,PRE_PRECATORIO,0.5194,156,Cumprimento de sentença,173,2018
259,0013312-94.2024.8.26.0004,PRE_PRECATORIO,0.5189,156,Cumprimento de sentença,91,2024
260,0004831-17.2025.8.26.0002,PRE_PRECATORIO,0.5185,156,Cumprimento de sentença,94,2025
261,0015260-85.2021.8.26.0001,PRE_PRECATORIO,0.5183,156,Cumprimento de sentença,137,2021
262,0007474-39.2021.8.26.0114,PRE_PRECATORIO,0.5179,156,Cumprimento de sentença,118,2021
